date_time_utc,location_type,location_code,location_name,wind_direction,wind_speed_kts,temperature_celsius,cloud_cover_percentage,relative_humidity_percentage,icon,precipitation_chance_percentage,pressure_hpa
"2019-12-12 12:00:00",TWCID,9028,Canberra,SE,8.50,18.40,39,48,Shower,90,1011.8
"2019-12-12 13:00:00",TWCID,9028,Canberra,SE,8.40,17.50,40,52,Shower,90,1011.8
"2019-12-12 14:00:00",TWCID,9028,Canberra,ESE,6.40,17.00,41,56,Shower,90,1011.4
"2019-12-12 15:00:00",TWCID,9028,Canberra,ESE,7.20,15.90,43,59,Shower,90,1010.9
"2019-12-12 16:00:00",TWCID,9028,Canberra,ESE,6.30,15.40,45,61,Shower,71,1010.4
"2019-12-12 17:00:00",TWCID,9028,Canberra,ESE,5.60,14.70,47,64,"Chance shower",70,1010.0
"2019-12-12 18:00:00",TWCID,9028,Canberra,ESE,4.70,14.20,48,65,"Chance shower",70,1009.9
"2019-12-12 19:00:00",TWCID,9028,Canberra,ESE,5.20,13.90,50,69,"Chance shower",56,1010.4
"2019-12-12 20:00:00",TWCID,9028,Canberra,ENE,4.50,16.30,47,62,Shower,71,1010.8
"2019-12-12 21:00:00",TWCID,9028,Canberra,NNW,4.90,19.00,47,52,"Chance shower",66,1011.2
"2019-12-12 22:00:00",TWCID,9028,Canberra,NNW,6.60,21.30,46,41,"Mostly clear",5,1011.3
"2019-12-12 23:00:00",TWCID,9028,Canberra,NNW,7.50,23.50,44,34,"Mostly clear",5,1011.1
"2019-12-13 00:00:00",TWCID,9028,Canberra,NNW,9.80,26.00,48,29,"Mostly clear",5,1011.0
"2019-12-13 01:00:00",TWCID,9028,Canberra,NNW,11.80,27.00,48,24,"Mostly clear",5,1010.2
"2019-12-13 02:00:00",TWCID,9028,Canberra,NNW,14.20,27.60,49,20,"Mostly clear",5,1009.4
"2019-12-13 03:00:00",TWCID,9028,Canberra,NW,13.50,28.50,51,19,"Mostly cloudy",5,1008.6
"2019-12-13 04:00:00",TWCID,9028,Canberra,NW,12.40,28.60,52,18,"Mostly cloudy",5,1008.0
"2019-12-13 05:00:00",TWCID,9028,Canberra,WNW,12.10,29.40,53,19,"Intermittent rain",52,1007.4
"2019-12-13 06:00:00",TWCID,9028,Canberra,WNW,11.10,29.10,53,19,"Intermittent rain",51,1007.3
"2019-12-13 07:00:00",TWCID,9028,Canberra,WNW,11.20,28.00,53,20,"Slight chance shower",50,1007.6
"2019-12-13 08:00:00",TWCID,9028,Canberra,WNW,10.40,26.00,54,23,"Slight chance shower",49,1008.3
"2019-12-13 09:00:00",TWCID,9028,Canberra,NE,7.80,23.60,54,30,"Slight chance shower",49,1009.2
"2019-12-13 10:00:00",TWCID,9028,Canberra,ESE,9.40,21.70,54,35,"Slight chance shower",46,1009.8
"2019-12-13 11:00:00",TWCID,9028,Canberra,ESE,10.00,20.10,54,43,"Slight chance shower",45,1010.2
"2019-12-13 12:00:00",TWCID,9028,Canberra,ESE,8.50,18.60,54,48,"Mostly cloudy",5,1010.7
"2019-12-13 13:00:00",TWCID,9028,Canberra,ESE,8.60,17.90,54,52,"Mostly cloudy",5,1010.7
"2019-12-13 14:00:00",TWCID,9028,Canberra,ESE,6.60,16.90,55,57,"Mostly cloudy",5,1010.4
"2019-12-13 15:00:00",TWCID,9028,Canberra,ESE,7.50,16.00,56,62,"Mostly cloudy",5,1010.0
"2019-12-13 16:00:00",TWCID,9028,Canberra,ESE,6.90,15.50,57,64,"Mostly cloudy",5,1009.6
"2019-12-13 17:00:00",TWCID,9028,Canberra,ESE,6.10,15.00,57,67,"Mostly cloudy",5,1009.4
"2019-12-13 18:00:00",TWCID,9028,Canberra,ESE,5.60,14.40,54,69,"Mostly cloudy",5,1009.3
"2019-12-13 19:00:00",TWCID,9028,Canberra,ESE,5.70,14.10,56,71,"Mostly cloudy",5,1009.8
"2019-12-13 20:00:00",TWCID,9028,Canberra,ENE,4.50,16.10,56,65,"Mostly cloudy",5,1010.4
"2019-12-13 21:00:00",TWCID,9028,Canberra,N,4.70,18.50,60,55,"Mostly cloudy",5,1010.7
"2019-12-13 22:00:00",TWCID,9028,Canberra,N,7.20,20.40,60,46,"Mostly cloudy",5,1010.9
"2019-12-13 23:00:00",TWCID,9028,Canberra,NNW,8.30,22.20,59,37,"Mostly cloudy",5,1010.8
"2019-12-14 00:00:00",TWCID,9028,Canberra,NNW,10.00,24.50,60,31,"Mostly cloudy",5,1010.8
"2019-12-14 01:00:00",TWCID,9028,Canberra,NNW,12.10,26.10,60,25,"Mostly cloudy",5,1010.1
"2019-12-14 02:00:00",TWCID,9028,Canberra,NNW,13.60,26.60,63,22,"Mostly cloudy",5,1009.4
"2019-12-14 03:00:00",TWCID,9028,Canberra,NW,13.00,27.50,63,20,"Mostly cloudy",5,1008.8
"2019-12-14 04:00:00",TWCID,9028,Canberra,NW,12.20,27.30,62,19,"Mostly cloudy",5,1008.3
"2019-12-14 05:00:00",TWCID,9028,Canberra,WNW,11.70,27.70,61,19,"Mostly cloudy",5,1007.8
"2019-12-14 06:00:00",TWCID,9028,Canberra,WNW,10.60,27.40,57,20,"Mostly cloudy",5,1007.7
"2019-12-14 07:00:00",TWCID,9028,Canberra,WNW,11.20,26.20,56,22,"Mostly cloudy",5,1008.1
"2019-12-14 08:00:00",TWCID,9028,Canberra,WNW,10.50,24.40,54,24,"Mostly cloudy",5,1008.7
"2019-12-14 09:00:00",TWCID,9028,Canberra,E,7.90,22.00,53,31,"Mostly cloudy",5,1009.9
"2019-12-14 10:00:00",TWCID,9028,Canberra,ESE,9.10,20.30,51,34,"Mostly cloudy",5,1010.8
"2019-12-14 11:00:00",TWCID,9028,Canberra,ESE,9.60,18.90,49,41,"Mostly clear",5,1011.3
"2019-12-14 12:00:00",TWCID,9028,Canberra,ESE,8.30,18.00,49,45,"Slight chance shower",47,1011.8
"2019-12-14 13:00:00",TWCID,9028,Canberra,ESE,8.00,17.00,49,50,"Slight chance shower",47,1011.9
"2019-12-14 14:00:00",TWCID,9028,Canberra,ESE,6.10,16.20,49,54,"Slight chance shower",47,1011.6
"2019-12-14 15:00:00",TWCID,9028,Canberra,ESE,7.00,15.20,49,57,"Slight chance shower",46,1011.3
"2019-12-14 16:00:00",TWCID,9028,Canberra,ESE,6.30,14.70,49,61,"Slight chance shower",46,1011.0
"2019-12-14 17:00:00",TWCID,9028,Canberra,ESE,5.50,14.10,45,64,"Mostly clear",5,1010.8
"2019-12-14 18:00:00",TWCID,9028,Canberra,ESE,5.10,13.80,44,65,"Mostly clear",5,1010.6
"2019-12-14 19:00:00",TWCID,9028,Canberra,ENE,5.00,13.60,44,68,"Mostly clear",5,1011.0
"2019-12-14 20:00:00",TWCID,9028,Canberra,NE,5.10,15.50,43,61,"Mostly clear",5,1011.6
"2019-12-14 21:00:00",TWCID,9028,Canberra,NNE,5.50,18.00,49,52,"Mostly clear",5,1012.1
"2019-12-14 22:00:00",TWCID,9028,Canberra,N,7.00,20.20,49,42,"Mostly clear",5,1012.6
"2019-12-14 23:00:00",TWCID,9028,Canberra,N,8.30,22.00,48,34,"Mostly clear",5,1012.4
"2019-12-15 00:00:00",TWCID,9028,Canberra,NNW,10.10,24.60,49,28,"Mostly clear",5,1011.9
"2019-12-15 01:00:00",TWCID,9028,Canberra,NNW,12.00,25.50,48,22,"Mostly clear",5,1011.3
"2019-12-15 02:00:00",TWCID,9028,Canberra,NNW,13.90,26.50,48,20,"Mostly clear",5,1010.6
"2019-12-15 03:00:00",TWCID,9028,Canberra,NNW,13.20,27.80,48,17,"Mostly clear",5,1009.9
"2019-12-15 04:00:00",TWCID,9028,Canberra,NW,12.30,27.90,48,17,"Mostly clear",5,1009.1
"2019-12-15 05:00:00",TWCID,9028,Canberra,NW,11.90,28.30,48,17,"Intermittent rain",56,1008.7
"2019-12-15 06:00:00",TWCID,9028,Canberra,WNW,11.00,28.20,51,18,"Intermittent rain",69,1008.6
"2019-12-15 07:00:00",TWCID,9028,Canberra,WNW,11.00,26.90,50,20,"Intermittent rain",68,1008.8
"2019-12-15 08:00:00",TWCID,9028,Canberra,WNW,10.40,24.90,49,22,"Intermittent rain",70,1009.4
"2019-12-15 09:00:00",TWCID,9028,Canberra,NE,8.50,22.80,47,28,"Intermittent rain",69,1010.3
"2019-12-15 10:00:00",TWCID,9028,Canberra,E,9.20,21.30,43,32,Drizzle,90,1011.0
"2019-12-15 11:00:00",TWCID,9028,Canberra,E,10.00,19.50,42,39,Drizzle,90,1011.6
"2019-12-15 12:00:00",TWCID,9028,Canberra,E,8.40,18.40,42,44,Drizzle,90,1012.1
"2019-12-15 13:00:00",TWCID,9028,Canberra,E,8.10,17.40,42,48,Drizzle,90,1012.0
"2019-12-15 14:00:00",TWCID,9028,Canberra,E,6.30,16.50,43,53,Drizzle,90,1012.0
"2019-12-15 15:00:00",TWCID,9028,Canberra,E,7.00,15.70,44,58,"Mostly clear",5,1011.7
"2019-12-15 16:00:00",TWCID,9028,Canberra,E,6.30,15.20,46,61,"Mostly clear",5,1011.4
"2019-12-15 17:00:00",TWCID,9028,Canberra,E,5.60,14.60,46,64,"Intermittent rain",52,1011.3
"2019-12-15 18:00:00",TWCID,9028,Canberra,E,4.60,14.20,47,66,"Intermittent rain",52,1011.1
"2019-12-15 19:00:00",TWCID,9028,Canberra,E,5.00,14.10,49,69,"Intermittent rain",66,1011.6
"2019-12-15 20:00:00",TWCID,9028,Canberra,NNE,4.30,16.00,47,62,"Intermittent rain",56,1012.0
"2019-12-15 21:00:00",TWCID,9028,Canberra,N,5.30,18.50,45,53,"Intermittent rain",54,1012.4
"2019-12-15 22:00:00",TWCID,9028,Canberra,NNW,6.90,19.90,43,42,"Intermittent rain",54,1012.6
"2019-12-15 23:00:00",TWCID,9028,Canberra,NNW,8.80,21.80,41,37,"Chance shower",54,1012.3
"2019-12-16 00:00:00",TWCID,9028,Canberra,NNW,9.90,24.40,41,30,"Mostly clear",5,1012.4
"2019-12-16 01:00:00",TWCID,9028,Canberra,NNW,11.10,26.00,41,23,"Mostly clear",5,1011.6
"2019-12-16 02:00:00",TWCID,9028,Canberra,NW,14.70,26.80,40,20,"Mostly clear",5,1011.0
"2019-12-16 03:00:00",TWCID,9028,Canberra,NW,13.80,28.10,39,17,"Mostly clear",5,1010.0
"2019-12-16 04:00:00",TWCID,9028,Canberra,NW,13.00,28.30,39,15,"Mostly clear",5,1009.4
"2019-12-16 05:00:00",TWCID,9028,Canberra,WNW,13.10,29.10,38,15,"Mostly clear",5,1008.6
"2019-12-16 06:00:00",TWCID,9028,Canberra,WNW,12.10,28.80,38,14,"Mostly clear",5,1008.3
"2019-12-16 07:00:00",TWCID,9028,Canberra,WNW,12.40,27.90,38,15,"Mostly clear",5,1008.6
"2019-12-16 08:00:00",TWCID,9028,Canberra,W,10.90,26.40,38,18,"Mostly clear",5,1009.3
"2019-12-16 09:00:00",TWCID,9028,Canberra,S,8.20,23.40,38,26,"Mostly clear",5,1010.1
"2019-12-16 10:00:00",TWCID,9028,Canberra,SE,9.30,21.60,38,33,"Mostly clear",5,1010.8
"2019-12-16 11:00:00",TWCID,9028,Canberra,SE,9.30,20.10,38,39,"Mostly clear",5,1011.4
"2019-12-16 12:00:00",TWCID,9028,Canberra,E,8.30,18.80,38,43,"Mostly clear",5,1011.7
"2019-12-16 13:00:00",TWCID,9028,Canberra,E,8.30,17.60,38,46,"Mostly clear",5,1011.9
"2019-12-16 14:00:00",TWCID,9028,Canberra,E,6.20,16.60,39,51,"Mostly clear",5,1011.4
"2019-12-16 15:00:00",TWCID,9028,Canberra,E,6.80,15.40,40,57,"Mostly clear",5,1011.3
"2019-12-16 16:00:00",TWCID,9028,Canberra,SE,6.00,14.90,41,63,"Mostly clear",5,1011.4
"2019-12-16 17:00:00",TWCID,9028,Canberra,SE,5.60,13.90,42,65,"Mostly clear",5,1011.3
"2019-12-16 18:00:00",TWCID,9028,Canberra,SE,4.50,13.80,42,68,"Mostly clear",5,1011.6
"2019-12-16 19:00:00",TWCID,9028,Canberra,E,5.40,13.40,41,70,"Mostly clear",5,1012.0
"2019-12-16 20:00:00",TWCID,9028,Canberra,E,3.80,15.50,40,61,"Mostly clear",5,1012.6
"2019-12-16 21:00:00",TWCID,9028,Canberra,E,3.60,18.20,39,51,"Mostly clear",5,1013.2
"2019-12-16 22:00:00",TWCID,9028,Canberra,N,4.90,20.70,37,40,"Mostly clear",5,1013.2
"2019-12-16 23:00:00",TWCID,9028,Canberra,NNW,6.00,22.80,36,33,"Mostly clear",5,1012.8
"2019-12-17 00:00:00",TWCID,9028,Canberra,NNW,8.70,25.50,35,26,"Mostly clear",5,1012.1
"2019-12-17 01:00:00",TWCID,9028,Canberra,NNW,10.60,26.60,35,19,"Mostly clear",5,1011.5
"2019-12-17 02:00:00",TWCID,9028,Canberra,NW,12.90,27.70,35,16,"Mostly clear",5,1010.9
"2019-12-17 03:00:00",TWCID,9028,Canberra,WNW,12.90,28.70,35,14,"Mostly clear",5,1010.2
"2019-12-17 04:00:00",TWCID,9028,Canberra,W,12.20,29.10,35,13,"Mostly clear",5,1009.7
"2019-12-02 11:00:00",TWCID,9110,Darwin,N,5.00,29.30,27,74,"Mostly clear",19,1007.8
"2019-12-02 12:00:00",TWCID,9110,Darwin,NNE,6.10,28.30,15,78,"Mostly clear",10,1008.4
"2019-12-02 13:00:00",TWCID,9110,Darwin,NNW,4.60,28.40,23,78,"Mostly clear",21,1009.0
"2019-12-02 14:00:00",TWCID,9110,Darwin,NNE,4.80,28.30,24,80,"Mostly clear",9,1008.7
"2019-12-02 15:00:00",TWCID,9110,Darwin,NNE,4.80,28.00,20,81,"Mostly clear",24,1008.3
"2019-12-02 16:00:00",TWCID,9110,Darwin,NNE,4.40,27.60,31,82,"Chance shower or storm",64,1007.8
"2019-12-02 17:00:00",TWCID,9110,Darwin,NE,4.10,27.40,26,84,"Slight chance storm",46,1007.5
"2019-12-02 18:00:00",TWCID,9110,Darwin,NE,3.70,27.30,30,84,"Mostly clear",29,1007.5
"2019-12-02 19:00:00",TWCID,9110,Darwin,NE,3.60,27.10,37,85,"Mostly clear",10,1007.5
"2019-12-02 20:00:00",TWCID,9110,Darwin,NE,3.30,26.70,34,87,"Mostly clear",11,1007.9
"2019-12-02 21:00:00",TWCID,9110,Darwin,NE,4.20,26.70,28,86,"Mostly clear",12,1008.8
"2019-12-02 22:00:00",TWCID,9110,Darwin,NE,4.60,28.80,37,77,"Mostly clear",16,1009.6
"2019-12-02 23:00:00",TWCID,9110,Darwin,NE,4.80,30.10,51,70,"Mostly cloudy",28,1010.1
"2019-12-03 00:00:00",TWCID,9110,Darwin,ENE,5.20,30.80,27,65,"Mostly clear",28,1010.6
"2019-12-03 01:00:00",TWCID,9110,Darwin,NE,5.00,31.20,32,63,"Mostly clear",33,1010.5
"2019-12-03 02:00:00",TWCID,9110,Darwin,ENE,5.60,32.00,35,60,"Slight chance storm",41,1010.0
"2019-12-03 03:00:00",TWCID,9110,Darwin,NE,6.40,32.10,22,60,"Mostly clear",34,1009.4
"2019-12-03 04:00:00",TWCID,9110,Darwin,NNE,6.90,32.20,23,59,"Mostly clear",24,1008.5
"2019-12-03 05:00:00",TWCID,9110,Darwin,N,7.40,32.60,19,56,"Slight chance storm",35,1007.6
"2019-12-03 06:00:00",TWCID,9110,Darwin,N,7.50,32.20,23,54,"Mostly clear",23,1007.0
"2019-12-03 07:00:00",TWCID,9110,Darwin,NNW,7.50,32.00,21,55,"Mostly clear",19,1006.9
"2019-12-03 08:00:00",TWCID,9110,Darwin,NNW,7.70,31.70,24,58,"Mostly clear",12,1007.2
"2019-12-03 09:00:00",TWCID,9110,Darwin,NW,7.30,31.00,22,65,"Mostly clear",5,1007.7
"2019-12-03 10:00:00",TWCID,9110,Darwin,WNW,6.60,30.50,20,67,"Mostly clear",5,1008.2
"2019-12-03 11:00:00",TWCID,9110,Darwin,WNW,5.30,30.00,24,72,"Mostly clear",8,1009.0
"2019-12-03 12:00:00",TWCID,9110,Darwin,W,5.10,29.60,22,72,"Mostly clear",8,1009.6
"2019-12-03 13:00:00",TWCID,9110,Darwin,WNW,5.00,29.40,17,74,"Mostly clear",5,1009.9
"2019-12-03 14:00:00",TWCID,9110,Darwin,WNW,4.20,29.30,13,77,"Mostly clear",5,1010.0
"2019-12-03 15:00:00",TWCID,9110,Darwin,NW,3.20,29.00,11,79,"Mostly clear",8,1009.6
"2019-12-03 16:00:00",TWCID,9110,Darwin,NNW,2.70,28.40,24,81,"Mostly clear",13,1009.2
"2019-12-03 17:00:00",TWCID,9110,Darwin,NNE,3.20,27.80,14,83,"Slight chance storm",43,1008.9
"2019-12-03 18:00:00",TWCID,9110,Darwin,NNE,3.00,27.30,29,84,"Chance shower or storm",54,1008.8
"2019-12-03 19:00:00",TWCID,9110,Darwin,NE,2.40,27.10,26,86,"Mostly clear",25,1009.0
"2019-12-03 20:00:00",TWCID,9110,Darwin,NE,1.30,26.80,23,87,"Mostly clear",17,1009.5
"2019-12-03 21:00:00",TWCID,9110,Darwin,E,1.90,26.70,27,87,"Mostly clear",20,1010.2
"2019-12-03 22:00:00",TWCID,9110,Darwin,E,2.90,28.80,23,79,"Mostly clear",28,1011.1
"2019-12-03 23:00:00",TWCID,9110,Darwin,ESE,2.80,29.90,30,72,"Mostly clear",27,1011.5
"2019-12-04 00:00:00",TWCID,9110,Darwin,ESE,3.10,30.80,24,66,"Mostly clear",16,1011.7
"2019-12-04 01:00:00",TWCID,9110,Darwin,ENE,3.30,31.80,16,62,"Mostly clear",5,1011.5
"2019-12-04 02:00:00",TWCID,9110,Darwin,NNE,4.60,32.70,13,58,"Mostly clear",5,1011.1
"2019-12-04 03:00:00",TWCID,9110,Darwin,NNW,6.60,33.10,17,54,"Mostly clear",13,1010.3
"2019-12-04 04:00:00",TWCID,9110,Darwin,NNW,7.10,33.10,13,56,"Mostly clear",22,1009.6
"2019-12-04 05:00:00",TWCID,9110,Darwin,NW,7.80,33.60,10,52,"Mostly clear",16,1008.7
"2019-12-04 06:00:00",TWCID,9110,Darwin,NW,8.20,33.50,18,50,"Mostly clear",26,1008.1
"2019-12-04 07:00:00",TWCID,9110,Darwin,WNW,8.80,33.30,10,51,Clear,5,1007.7
"2019-12-04 08:00:00",TWCID,9110,Darwin,WNW,9.10,32.90,10,54,Clear,7,1007.8
"2019-12-04 09:00:00",TWCID,9110,Darwin,W,8.70,31.80,10,62,Clear,5,1008.2
"2019-12-04 10:00:00",TWCID,9110,Darwin,W,8.90,31.10,9,65,Clear,5,1008.6
"2019-12-04 11:00:00",TWCID,9110,Darwin,W,7.80,30.50,16,70,"Mostly clear",5,1009.0
"2019-12-04 12:00:00",TWCID,9110,Darwin,W,8.00,30.20,17,71,"Mostly clear",5,1009.4
"2019-12-04 13:00:00",TWCID,9110,Darwin,W,7.30,30.20,18,72,"Mostly clear",5,1009.8
"2019-12-04 14:00:00",TWCID,9110,Darwin,W,6.20,29.90,21,75,"Mostly clear",25,1009.7
"2019-12-04 15:00:00",TWCID,9110,Darwin,WNW,5.10,29.60,23,78,"Slight chance storm",41,1009.3
"2019-12-04 16:00:00",TWCID,9110,Darwin,WNW,3.90,29.10,27,79,"Mostly clear",25,1009.2
"2019-12-04 17:00:00",TWCID,9110,Darwin,NW,3.40,28.60,30,82,"Slight chance storm",39,1009.1
"2019-12-04 18:00:00",TWCID,9110,Darwin,NNW,2.80,28.10,27,83,"Slight chance storm",45,1009.2
"2019-12-04 19:00:00",TWCID,9110,Darwin,NNW,1.60,27.50,30,85,"Mostly clear",28,1009.4
"2019-12-04 20:00:00",TWCID,9110,Darwin,W,1.80,26.80,20,86,"Mostly clear",30,1010.1
"2019-12-04 21:00:00",TWCID,9110,Darwin,WNW,3.00,26.70,21,87,"Mostly clear",28,1010.8
"2019-12-04 22:00:00",TWCID,9110,Darwin,W,3.80,28.70,34,79,"Mostly clear",7,1011.5
"2019-12-04 23:00:00",TWCID,9110,Darwin,WSW,4.30,30.10,25,71,"Mostly clear",6,1011.8
"2019-12-05 00:00:00",TWCID,9110,Darwin,WSW,5.90,31.20,18,65,"Mostly clear",5,1012.0
"2019-12-05 01:00:00",TWCID,9110,Darwin,W,6.30,32.20,18,60,"Mostly clear",5,1011.8
"2019-12-05 02:00:00",TWCID,9110,Darwin,W,7.00,33.20,10,56,Clear,5,1011.2
"2019-12-05 03:00:00",TWCID,9110,Darwin,W,9.10,33.60,11,55,"Mostly clear",5,1010.4
"2019-12-05 04:00:00",TWCID,9110,Darwin,W,10.80,33.40,20,54,"Mostly clear",9,1009.4
"2019-12-05 05:00:00",TWCID,9110,Darwin,W,11.60,33.60,10,53,Clear,6,1008.4
"2019-12-05 06:00:00",TWCID,9110,Darwin,W,11.80,33.40,27,51,"Mostly clear",17,1007.7
"2019-12-05 07:00:00",TWCID,9110,Darwin,W,12.50,33.10,20,51,"Mostly clear",5,1007.3
"2019-12-05 08:00:00",TWCID,9110,Darwin,W,11.80,32.60,16,56,"Mostly clear",5,1007.4
"2019-12-05 09:00:00",TWCID,9110,Darwin,W,11.10,31.30,30,65,"Mostly clear",5,1007.7
"2019-12-05 10:00:00",TWCID,9110,Darwin,W,10.20,30.80,33,66,"Mostly clear",5,1008.1
"2019-12-05 11:00:00",TWCID,9110,Darwin,W,9.20,30.40,29,71,"Mostly clear",5,1008.6
"2019-12-05 12:00:00",TWCID,9110,Darwin,W,9.40,30.20,15,73,"Mostly clear",5,1009.0
"2019-12-05 13:00:00",TWCID,9110,Darwin,W,8.70,30.10,19,74,"Mostly clear",5,1009.3
"2019-12-05 14:00:00",TWCID,9110,Darwin,W,7.10,29.90,18,76,"Mostly clear",5,1009.4
"2019-12-05 15:00:00",TWCID,9110,Darwin,W,5.10,29.60,17,78,"Mostly clear",5,1009.1
"2019-12-05 16:00:00",TWCID,9110,Darwin,W,3.80,29.20,24,80,"Mostly clear",5,1008.7
"2019-12-05 17:00:00",TWCID,9110,Darwin,WNW,3.30,28.70,17,82,"Mostly clear",5,1008.5
"2019-12-05 18:00:00",TWCID,9110,Darwin,NW,3.20,28.40,14,83,"Mostly clear",5,1008.5
"2019-12-05 19:00:00",TWCID,9110,Darwin,NW,2.00,28.00,15,84,"Mostly clear",14,1008.7
"2019-12-05 20:00:00",TWCID,9110,Darwin,NW,1.20,27.80,18,86,"Mostly clear",5,1009.4
"2019-12-05 21:00:00",TWCID,9110,Darwin,W,1.80,27.70,17,87,"Mostly clear",5,1010.2
"2019-12-05 22:00:00",TWCID,9110,Darwin,W,3.00,29.70,19,77,"Mostly clear",5,1010.9
"2019-12-05 23:00:00",TWCID,9110,Darwin,W,4.30,31.00,21,69,"Mostly clear",9,1011.4
"2019-12-06 00:00:00",TWCID,9110,Darwin,W,5.70,32.00,15,62,"Mostly clear",5,1011.6
"2019-12-06 01:00:00",TWCID,9110,Darwin,WNW,6.70,32.90,18,59,"Mostly clear",5,1011.2
"2019-12-06 02:00:00",TWCID,9110,Darwin,WNW,8.30,33.70,17,55,"Mostly clear",5,1010.6
"2019-12-06 03:00:00",TWCID,9110,Darwin,WNW,10.20,33.80,18,55,"Mostly clear",5,1009.9
"2019-12-06 04:00:00",TWCID,9110,Darwin,WNW,11.20,33.40,18,54,"Mostly clear",17,1009.1
"2019-12-06 05:00:00",TWCID,9110,Darwin,WNW,11.70,33.60,15,52,"Mostly clear",19,1008.0
"2019-12-06 06:00:00",TWCID,9110,Darwin,W,11.80,33.50,20,49,"Mostly clear",19,1007.4
"2019-12-06 07:00:00",TWCID,9110,Darwin,W,12.40,33.20,13,49,"Mostly clear",8,1007.1
"2019-12-06 08:00:00",TWCID,9110,Darwin,W,11.70,32.40,12,54,"Mostly clear",5,1007.4
"2019-12-06 09:00:00",TWCID,9110,Darwin,WNW,11.00,31.20,32,62,"Mostly clear",5,1007.8
"2019-12-06 10:00:00",TWCID,9110,Darwin,WNW,9.90,30.50,30,64,"Mostly clear",5,1008.2
"2019-12-06 11:00:00",TWCID,9110,Darwin,WNW,8.70,30.00,47,69,"Mostly clear",5,1008.8
"2019-12-06 12:00:00",TWCID,9110,Darwin,WNW,8.40,29.70,47,70,"Mostly clear",5,1009.4
"2019-12-06 13:00:00",TWCID,9110,Darwin,WNW,7.30,29.50,48,71,"Mostly clear",5,1009.8
"2019-12-06 14:00:00",TWCID,9110,Darwin,NW,5.70,29.30,48,74,"Mostly clear",5,1009.8
"2019-12-06 15:00:00",TWCID,9110,Darwin,NW,4.30,28.90,42,76,"Mostly clear",5,1009.4
"2019-12-06 16:00:00",TWCID,9110,Darwin,NNW,3.80,28.30,44,78,"Mostly clear",11,1009.0
"2019-12-06 17:00:00",TWCID,9110,Darwin,N,3.90,27.80,48,81,"Mostly clear",7,1008.9
"2019-12-06 18:00:00",TWCID,9110,Darwin,NNE,3.80,27.40,24,81,"Mostly clear",15,1008.6
"2019-12-06 19:00:00",TWCID,9110,Darwin,NE,3.00,27.10,37,83,"Mostly clear",7,1009.0
"2019-12-06 20:00:00",TWCID,9110,Darwin,NNE,2.10,26.70,36,84,"Mostly clear",8,1009.4
"2019-12-06 21:00:00",TWCID,9110,Darwin,NNE,2.80,26.90,21,85,"Mostly clear",5,1010.2
"2019-12-06 22:00:00",TWCID,9110,Darwin,N,3.60,29.00,42,76,"Mostly clear",5,1010.9
"2019-12-06 23:00:00",TWCID,9110,Darwin,NNW,4.10,30.40,46,68,"Mostly clear",13,1011.3
"2019-12-07 00:00:00",TWCID,9110,Darwin,NNW,5.70,31.50,19,61,"Mostly clear",5,1011.6
"2019-12-07 01:00:00",TWCID,9110,Darwin,NW,5.80,32.20,28,60,"Mostly clear",29,1011.4
"2019-12-07 02:00:00",TWCID,9110,Darwin,NNW,7.10,33.00,26,56,"Mostly clear",5,1010.9
"2019-12-07 03:00:00",TWCID,9110,Darwin,NNW,8.90,33.30,26,55,"Mostly clear",14,1010.3
"2019-12-07 04:00:00",TWCID,9110,Darwin,NNW,9.30,33.30,23,55,"Slight chance storm",41,1009.5
"2019-12-07 05:00:00",TWCID,9110,Darwin,NNW,9.70,33.60,21,52,"Chance shower or storm",52,1008.6
"2019-12-07 06:00:00",TWCID,9110,Darwin,NW,9.30,33.50,32,49,"Mostly clear",24,1007.9
"2019-12-07 07:00:00",TWCID,9110,Darwin,NNW,10.00,33.30,30,49,"Mostly clear",22,1007.7
"2019-12-07 08:00:00",TWCID,9110,Darwin,NW,9.80,32.60,43,53,"Mostly clear",18,1008.1
"2019-12-07 09:00:00",TWCID,9110,Darwin,NW,9.20,31.40,52,62,"Mostly cloudy",16,1008.7
"2019-12-07 10:00:00",TWCID,9110,Darwin,NW,8.40,30.90,43,64,"Mostly clear",16,1009.2
"2019-12-07 11:00:00",TWCID,9110,Darwin,NW,7.20,30.60,40,69,"Mostly clear",21,1009.9
"2019-12-07 12:00:00",TWCID,9110,Darwin,NW,6.90,30.40,39,70,"Mostly clear",32,1010.4
"2019-12-07 13:00:00",TWCID,9110,Darwin,NW,6.20,30.30,46,71,"Mostly clear",24,1010.8
"2019-12-07 14:00:00",TWCID,9110,Darwin,NW,4.90,30.10,48,73,"Mostly clear",23,1010.9
"2019-12-07 15:00:00",TWCID,9110,Darwin,NNW,3.60,29.80,35,75,"Mostly clear",25,1010.5
"2019-12-07 16:00:00",TWCID,9110,Darwin,NNW,3.30,29.20,39,77,"Mostly clear",30,1010.0
"2019-12-07 17:00:00",TWCID,9110,Darwin,N,3.60,28.60,38,80,"Mostly clear",13,1009.6
"2019-12-07 18:00:00",TWCID,9110,Darwin,NNE,3.40,28.20,30,80,"Mostly clear",5,1009.4
"2019-12-07 19:00:00",TWCID,9110,Darwin,NNE,2.60,28.10,36,82,"Mostly clear",5,1009.6
